noc_code,job_title,province,region_code,region_name,wage_low,wage_median,wage_high,wage_avg,Data_Source_E,ref_period,revision_date,is_annual,wage_comment
73200,Residential and commercial installers and servicers,AB,ER4850,Red Deer,15.0,28.0,41.0,27.4,Labour Force Survey,2021-2022,2023-11-29,0,
73200,Residential and commercial installers and servicers,AB,ER4860,Edmonton,20.0,25.0,44.0,31.06,Labour Force Survey,2021-2022,2023-11-29,0,
73200,Residential and commercial installers and servicers,AB,ER4870,Athabasca--Grande Prairie--Peace River,20.0,26.44,43.21,30.0,Labour Force Survey,2021-2022,2023-11-29,0,
73200,Residential and commercial installers and servicers,BC,ER59,British Columbia,20.0,26.92,36.0,27.52,Labour Force Survey,2021-2022,2023-11-29,0,
73200,Residential and commercial installers and servicers,BC,ER5910,Vancouver Island and Coast,23.0,26.0,32.0,26.92,Labour Force Survey,2021-2022,2023-11-29,0,
73200,Residential and commercial installers and servicers,BC,ER5920,Lower Mainland,18.0,28.0,36.0,27.65,Labour Force Survey,2021-2022,2023-11-29,0,
73200,Residential and commercial installers and servicers,BC,ER5930,Thompson--Okanagan,20.0,26.92,36.0,27.52,Labour Force Survey,2021-2022,2023-11-29,0,
73200,Residential and commercial installers and servicers,BC,ER5940,Kootenay,20.0,26.92,36.0,27.52,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,,ER00,Canada,15.0,21.0,30.0,22.36,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NL,ER10,Newfoundland and Labrador,15.0,22.0,28.66,23.38,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NL,ER1010,Avalon Peninsula,15.0,22.0,28.0,21.65,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NL,ER1020,South Coast--Burin Peninsula,15.0,22.0,27.0,20.62,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NL,ER1030,West Coast--Northern Peninsula--Labrador,15.0,22.0,28.66,23.38,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NL,ER1040,Notre Dame--Central Bonavista Bay,15.0,22.0,27.0,20.62,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,PE,ER1110,Prince Edward Island,15.0,18.97,27.78,19.65,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NS,ER12,Nova Scotia,15.0,18.0,27.5,19.14,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NS,ER1210,Cape Breton,15.0,17.0,28.0,19.75,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NS,ER1220,North Shore,15.0,18.25,28.0,18.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NS,ER1230,Annapolis Valley,15.0,18.25,23.75,18.54,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NS,ER1240,Southern,15.0,18.0,27.5,19.14,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NS,ER1250,Halifax,15.0,21.0,27.5,20.52,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NB,ER13,New Brunswick,14.75,18.65,24.04,18.34,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NB,ER1310,Campbellton--Miramichi,14.75,18.0,23.4,18.26,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NB,ER1320,Moncton--Richibucto,14.75,18.65,24.04,18.34,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NB,ER1330,Saint John--St. Stephen,14.75,18.6,24.04,18.36,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NB,ER1340,Fredericton--Oromocto,14.75,14.75,20.19,15.7,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NB,ER1350,Edmundston--Woodstock,14.75,18.65,24.04,18.34,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER24,Quebec,15.6,20.0,26.44,20.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2410,Gaspésie--Îles-de-la-Madeleine,15.6,20.0,26.44,20.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2415,Bas-Saint-Laurent,15.6,20.0,26.44,20.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2420,Capitale-Nationale,15.6,20.0,26.44,20.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2425,Chaudière-Appalaches,15.25,19.06,27.25,20.11,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2430,Estrie,15.25,21.0,31.25,21.12,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2433,Centre-du-Québec,15.6,20.0,26.44,20.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2435,Montérégie,15.6,20.0,26.44,20.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2440,Montréal,15.6,20.0,26.44,20.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2445,Laval,15.25,19.69,22.0,18.22,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2450,Lanaudière,15.6,20.0,26.44,20.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2455,Laurentides,15.6,20.0,26.44,20.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2460,Outaouais,15.25,18.5,29.2,19.53,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2465,Abitibi-Témiscamingue,17.75,21.0,26.0,20.92,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2470,Mauricie,15.6,20.0,26.44,20.89,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2475,Saguenay--Lac-Saint-Jean,16.0,21.0,28.0,22.46,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2480,Côte-Nord,15.5,20.0,25.0,20.51,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,QC,ER2490,Nord-du-Québec,16.25,22.76,26.73,22.22,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER35,Ontario,16.55,21.14,30.0,22.07,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3510,Ottawa,16.55,17.51,28.21,20.78,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3515,Kingston--Pembroke,16.55,17.9,27.88,21.83,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3520,Muskoka--Kawarthas,16.55,21.14,30.0,22.07,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3530,Toronto,16.55,21.63,29.23,22.15,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3540,Kitchener--Waterloo--Barrie,16.55,21.14,30.0,22.07,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3550,Hamilton--Niagara Peninsula,16.55,21.0,33.0,22.58,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3560,London,16.55,20.2,32.0,21.57,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3570,Windsor--Sarnia,16.55,21.0,26.38,21.44,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3580,Stratford--Bruce Peninsula,16.55,21.14,30.0,22.07,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3590,Northeast,16.55,20.0,27.17,20.76,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,ON,ER3595,Northwest,16.55,23.0,24.9,21.37,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,MB,ER46,Manitoba,15.3,20.0,29.0,21.3,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,MB,ER4610,Southeast,15.3,19.54,36.0,21.31,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,MB,ER4620,South Central,15.3,20.0,29.0,21.3,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,MB,ER4630,Southwest,15.3,20.0,29.0,21.3,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,MB,ER4640,North Central,15.3,20.0,29.0,21.3,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,MB,ER4650,Winnipeg,15.3,20.0,30.0,21.32,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,MB,ER4660,Interlake,15.3,20.0,29.0,21.3,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,MB,ER4670,Parklands,15.3,21.87,25.89,19.94,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,MB,ER4680,North,15.3,21.87,25.89,19.94,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,SK,ER47,Saskatchewan,15.0,20.24,32.72,22.15,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,SK,ER4710,Regina--Moose Mountain,18.0,22.25,38.0,24.09,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,SK,ER4720,Swift Current--Moose Jaw,15.0,20.24,32.72,22.15,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,SK,ER4730,Saskatoon--Biggar,15.29,20.0,26.0,21.49,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,SK,ER4750,Prince Albert,14.0,19.5,36.26,21.03,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,SK,ER4760,Northern,14.0,19.5,36.26,21.03,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,AB,ER48,Alberta,16.0,21.15,33.65,23.83,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,AB,ER4810,Lethbridge--Medicine Hat,16.0,21.15,33.65,23.83,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,AB,ER4820,Camrose--Drumheller,16.0,21.15,33.65,23.83,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,AB,ER4830,Calgary,15.5,21.0,32.69,22.77,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,AB,ER4840,Banff--Jasper--Rocky Mountain House,16.0,21.15,33.65,23.83,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,AB,ER4850,Red Deer,16.0,21.15,33.65,23.83,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,AB,ER4860,Edmonton,19.0,22.0,34.97,24.87,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,AB,ER4870,Athabasca--Grande Prairie--Peace River,16.0,21.15,33.65,23.83,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,AB,ER4880,Wood Buffalo--Cold Lake,16.0,22.5,26.25,23.62,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,BC,ER59,British Columbia,16.75,23.8,36.0,25.06,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,BC,ER5910,Vancouver Island and Coast,16.75,20.0,28.91,21.26,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,BC,ER5920,Lower Mainland,16.75,24.0,40.0,25.97,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,BC,ER5930,Thompson--Okanagan,16.75,23.0,40.0,25.71,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,BC,ER5940,Kootenay,16.75,23.8,36.0,25.06,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,BC,ER5950,Cariboo,17.58,25.0,31.0,26.37,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,BC,ER5960,North Coast,16.75,23.8,36.0,25.06,Labour Force Survey,2021-2022,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NT,ER6110,Northwest Territories,15.2,40.34,59.55,38.9,2021 Census,2021,2023-11-29,0,
73201,General building maintenance workers and building superintendents,NU,ER6210,Nunavut,16.0,39.49,69.23,39.98,2021 Census,2021,2023-11-29,0,
73202,Pest controllers and fumigators,,ER00,Canada,17.0,21.91,30.0,23.63,Labour Force Survey,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,QC,ER24,Quebec,15.25,23.62,39.83,25.12,2021 Census,2021,2023-11-29,0,
73202,Pest controllers and fumigators,ON,ER35,Ontario,17.31,21.0,33.33,23.69,Labour Force Survey,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,ON,ER3510,Ottawa,17.31,21.0,33.33,23.69,Labour Force Survey,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,ON,ER3530,Toronto,17.31,21.0,33.33,23.69,Labour Force Survey,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,ON,ER3540,Kitchener--Waterloo--Barrie,17.31,21.0,33.33,23.69,Labour Force Survey,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,ON,ER3550,Hamilton--Niagara Peninsula,17.31,21.0,33.33,23.69,Labour Force Survey,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,ON,ER3570,Windsor--Sarnia,17.31,21.0,33.33,23.69,Labour Force Survey,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,SK,ER47,Saskatchewan,14.0,23.5,26.44,20.59,Labour Force Survey,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,AB,ER48,Alberta,18.0,21.71,30.14,23.09,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,AB,ER4830,Calgary,18.0,21.71,30.14,23.09,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,AB,ER4860,Edmonton,18.0,21.71,30.14,23.09,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73202,Pest controllers and fumigators,BC,ER59,British Columbia,16.75,23.9,38.57,25.78,2021 Census,2021,2023-11-29,0,
73209,Other repairers and servicers,,ER00,Canada,15.38,21.0,33.0,23.02,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,NL,ER10,Newfoundland and Labrador,15.0,20.0,37.98,22.74,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,NL,ER1010,Avalon Peninsula,15.5,20.0,37.98,24.23,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,PE,ER1110,Prince Edward Island,18.25,20.0,34.0,24.0,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,NS,ER12,Nova Scotia,15.0,20.77,32.0,22.7,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,NB,ER13,New Brunswick,15.0,20.77,45.4,22.29,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,NB,ER1320,Moncton--Richibucto,16.43,21.91,30.42,,Small Area Estimation,2022,2023-11-29,0,
73209,Other repairers and servicers,NB,ER1330,Saint John--St. Stephen,15.29,20.02,29.43,,Small Area Estimation,2022,2023-11-29,0,
73209,Other repairers and servicers,NB,ER1340,Fredericton--Oromocto,16.2,19.42,27.0,,Small Area Estimation,2022,2023-11-29,0,
73209,Other repairers and servicers,QC,ER24,Quebec,17.0,21.0,26.44,21.83,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,QC,ER2420,Capitale-Nationale,17.0,21.0,26.44,21.83,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,QC,ER2425,Chaudière-Appalaches,17.0,21.0,26.44,21.83,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,QC,ER2435,Montérégie,17.0,21.0,26.44,21.83,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,QC,ER2440,Montréal,15.25,17.98,22.28,18.12,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,ON,ER35,Ontario,16.55,21.0,33.27,23.45,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,ON,ER3510,Ottawa,16.55,21.0,33.27,23.45,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,ON,ER3520,Muskoka--Kawarthas,16.55,21.0,33.27,23.45,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,ON,ER3530,Toronto,16.55,21.0,33.27,23.45,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,ON,ER3540,Kitchener--Waterloo--Barrie,16.55,21.0,33.27,23.45,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,ON,ER3550,Hamilton--Niagara Peninsula,16.55,21.0,33.27,23.45,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,ON,ER3570,Windsor--Sarnia,16.55,21.0,33.27,23.45,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,MB,ER46,Manitoba,17.0,23.0,33.0,24.95,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,MB,ER4650,Winnipeg,15.3,22.22,45.0,24.22,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,SK,ER47,Saskatchewan,14.0,20.0,26.0,20.02,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,AB,ER48,Alberta,16.5,19.0,40.0,22.67,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,AB,ER4810,Lethbridge--Medicine Hat,16.5,19.0,40.0,22.67,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,AB,ER4850,Red Deer,16.5,19.0,40.0,22.67,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,AB,ER4860,Edmonton,16.5,19.0,40.0,22.67,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,BC,ER59,British Columbia,16.75,22.0,40.0,23.78,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,BC,ER5910,Vancouver Island and Coast,16.75,22.0,40.0,23.78,Labour Force Survey,2021-2022,2023-11-29,0,
73209,Other repairers and servicers,BC,ER5920,Lower Mainland,16.75,22.0,30.0,22.83,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,,ER00,Canada,17.5,25.0,35.0,25.8,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NL,ER10,Newfoundland and Labrador,16.83,24.0,38.92,25.65,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NL,ER1010,Avalon Peninsula,17.14,23.67,37.0,25.05,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NL,ER1020,South Coast--Burin Peninsula,16.0,23.0,38.92,25.24,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NL,ER1030,West Coast--Northern Peninsula--Labrador,15.0,25.0,43.0,26.79,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NL,ER1040,Notre Dame--Central Bonavista Bay,16.0,23.0,38.92,25.24,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,PE,ER1110,Prince Edward Island,16.0,21.0,30.0,21.93,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NS,ER12,Nova Scotia,15.38,21.28,31.43,22.65,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NS,ER1210,Cape Breton,15.11,21.0,29.81,22.37,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NS,ER1220,North Shore,15.0,21.25,28.0,21.81,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NS,ER1230,Annapolis Valley,15.5,21.9,29.0,22.03,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NS,ER1240,Southern,17.69,21.0,34.62,23.45,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NS,ER1250,Halifax,16.35,21.58,34.0,23.22,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NB,ER13,New Brunswick,15.0,20.33,27.0,21.1,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NB,ER1310,Campbellton--Miramichi,15.83,20.6,27.98,21.19,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NB,ER1320,Moncton--Richibucto,14.75,21.0,27.0,22.16,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NB,ER1330,Saint John--St. Stephen,14.75,20.25,30.0,21.35,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NB,ER1340,Fredericton--Oromocto,14.75,19.23,27.0,19.62,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NB,ER1350,Edmundston--Woodstock,14.75,20.0,24.62,19.84,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER24,Quebec,17.0,24.0,30.74,24.03,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2410,Gaspésie--Îles-de-la-Madeleine,16.48,22.0,27.0,22.92,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2415,Bas-Saint-Laurent,17.0,21.15,27.0,21.97,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2420,Capitale-Nationale,18.11,24.8,31.73,24.5,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2425,Chaudière-Appalaches,17.0,24.0,30.74,24.03,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2430,Estrie,15.66,22.73,27.0,22.41,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2433,Centre-du-Québec,17.0,24.25,28.85,23.81,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2435,Montérégie,19.0,24.5,31.25,24.91,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2440,Montréal,16.25,21.5,31.75,21.92,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2445,Laval,17.0,24.0,30.74,24.03,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2450,Lanaudière,19.45,25.0,30.0,25.03,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2455,Laurentides,17.0,24.04,33.0,24.71,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2460,Outaouais,18.0,24.0,30.0,23.53,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2465,Abitibi-Témiscamingue,20.0,26.0,35.0,27.01,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2470,Mauricie,15.66,21.5,30.0,22.24,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2475,Saguenay--Lac-Saint-Jean,17.3,23.0,29.0,24.22,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2480,Côte-Nord,15.25,26.0,35.0,25.96,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,QC,ER2490,Nord-du-Québec,15.25,26.0,35.0,25.96,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER35,Ontario,18.45,25.0,34.91,25.62,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3510,Ottawa,17.0,25.0,31.5,24.9,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3515,Kingston--Pembroke,16.55,24.0,30.0,24.22,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3520,Muskoka--Kawarthas,18.45,25.0,34.91,25.62,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3530,Toronto,17.14,24.5,36.36,25.42,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3540,Kitchener--Waterloo--Barrie,20.0,25.0,34.0,26.51,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3550,Hamilton--Niagara Peninsula,19.0,25.0,35.0,25.91,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3560,London,19.8,24.77,31.41,25.09,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3570,Windsor--Sarnia,19.0,24.98,35.0,25.87,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3580,Stratford--Bruce Peninsula,19.57,26.0,35.08,26.47,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3590,Northeast,19.23,25.0,35.0,26.82,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,ON,ER3595,Northwest,21.5,26.0,34.62,27.23,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,MB,ER46,Manitoba,15.38,22.51,34.0,24.2,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,MB,ER4610,Southeast,16.03,24.0,32.57,24.19,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,MB,ER4620,South Central,15.3,21.15,32.0,23.26,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,MB,ER4630,Southwest,15.38,22.51,34.0,24.2,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,MB,ER4640,North Central,15.38,22.51,34.0,24.2,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,MB,ER4650,Winnipeg,15.3,22.51,35.0,24.53,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,MB,ER4660,Interlake,15.38,22.51,34.0,24.2,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,MB,ER4670,Parklands,15.75,22.5,32.57,23.89,Labour Force Survey,2021-2022,2023-11-29,0,
